duration,total_ram,free_ram,total_disk,free_disk,processor
88,16.0,8.09,256.0,56.73,amd ryzen 7
237,16.0,5.89,256.0,180.01,amd ryzen 3
224,16.0,7.0,256.0,81.62,intel i5
75,32.0,15.02,256.0,161.57,amd ryzen 5
174,16.0,8.8,512.0,246.3,intel i5
25,32.0,13.87,256.0,184.43,amd ryzen 7
532,16.0,8.55,512.0,393.53,intel i3
128,16.0,7.08,512.0,205.41,intel i7
138,16.0,11.22,256.0,128.69,intel i5
53,32.0,15.64,256.0,214.52,intel i5
168,16.0,6.38,512.0,342.46,amd ryzen 5
149,32.0,14.26,512.0,367.36,intel i3
27,32.0,19.0,512.0,348.96,amd ryzen 5
264,16.0,6.4,512.0,311.45,intel i3
167,16.0,8.78,256.0,154.89,intel i5
141,16.0,5.94,512.0,210.12,intel i7
99,16.0,9.3,256.0,228.74,intel i7
230,16.0,8.34,512.0,396.78,intel i3
205,16.0,6.58,256.0,10.0,intel i5
124,32.0,14.43,512.0,361.12,amd ryzen 3
28,32.0,17.8,512.0,298.98,amd ryzen 5
136,16.0,4.64,256.0,234.44,amd ryzen 7
48,32.0,11.56,256.0,202.87,amd ryzen 7
208,16.0,4.74,512.0,297.01,intel i5
193,16.0,5.51,512.0,201.23,intel i5
132,16.0,6.85,512.0,282.94,amd ryzen 5
119,16.0,9.52,256.0,246.0,intel i7
232,16.0,5.85,256.0,110.43,amd ryzen 3
64,32.0,14.71,256.0,222.99,intel i7
222,16.0,8.52,256.0,47.93,intel i3
135,32.0,15.43,256.0,185.7,amd ryzen 3
159,16.0,5.88,512.0,342.6,amd ryzen 5
124,16.0,7.43,256.0,138.98,amd ryzen 7
128,16.0,11.31,256.0,174.07,intel i5
25,32.0,15.07,256.0,10.0,amd ryzen 7
48,32.0,11.07,512.0,299.91,amd ryzen 7
163,32.0,13.63,512.0,310.74,amd ryzen 3
25,32.0,16.62,512.0,442.75,amd ryzen 7
90,16.0,7.51,512.0,191.56,intel i7
102,32.0,11.16,512.0,198.1,amd ryzen 5
145,16.0,6.9,512.0,305.53,amd ryzen 5
30,32.0,14.22,256.0,146.95,amd ryzen 7
152,16.0,9.82,512.0,348.73,intel i5
151,16.0,8.71,512.0,332.54,intel i5
177,16.0,11.17,256.0,105.69,amd ryzen 3
130,16.0,5.2,256.0,105.58,intel i7
39,16.0,11.35,256.0,214.53,amd ryzen 7
142,16.0,6.56,512.0,325.08,amd ryzen 5
120,32.0,13.49,256.0,204.21,amd ryzen 3
259,16.0,7.49,256.0,116.25,intel i3
53,32.0,16.78,512.0,254.49,amd ryzen 5
95,16.0,7.51,512.0,127.05,amd ryzen 7
33,32.0,14.01,512.0,117.37,amd ryzen 7
189,16.0,6.83,256.0,71.63,intel i5
146,16.0,8.2,512.0,255.1,amd ryzen 5
210,16.0,8.62,256.0,47.95,amd ryzen 3
166,16.0,5.98,512.0,185.47,amd ryzen 5
277,16.0,4.09,256.0,156.61,intel i3
323,16.0,7.3,512.0,332.98,amd ryzen 5
137,16.0,8.97,512.0,245.88,amd ryzen 5
246,16.0,7.28,512.0,243.86,intel i3
264,16.0,7.86,512.0,322.94,intel i3
55,16.0,10.94,512.0,287.1,amd ryzen 7
234,16.0,9.24,256.0,57.73,intel i3
84,32.0,10.19,256.0,162.37,intel i7
62,32.0,14.54,512.0,326.97,amd ryzen 5
106,32.0,16.42,512.0,253.96,amd ryzen 3
125,16.0,9.56,256.0,185.6,amd ryzen 5
104,16.0,6.91,256.0,10.0,intel i7
122,32.0,15.49,512.0,224.76,amd ryzen 3
262,16.0,5.71,256.0,159.76,intel i3
188,16.0,6.65,512.0,227.4,amd ryzen 5
152,16.0,8.16,256.0,114.81,amd ryzen 5
154,32.0,13.96,256.0,130.67,amd ryzen 3
134,16.0,12.14,256.0,77.19,intel i5
79,32.0,13.26,256.0,69.57,intel i5
166,32.0,13.78,512.0,273.1,intel i3
25,32.0,16.2,512.0,368.63,intel i7
197,16.0,10.54,512.0,264.85,amd ryzen 3
216,16.0,6.06,256.0,124.7,intel i5
134,16.0,5.84,512.0,403.82,intel i7
108,32.0,15.58,256.0,155.44,amd ryzen 3
154,32.0,13.98,256.0,158.72,amd ryzen 3
276,16.0,4.56,256.0,177.0,amd ryzen 3
120,32.0,13.02,256.0,102.99,intel i5
74,32.0,14.94,256.0,141.71,intel i5
101,16.0,8.12,512.0,292.57,intel i7
131,16.0,6.3,512.0,264.06,amd ryzen 7
31,32.0,11.24,512.0,430.32,amd ryzen 7
253,16.0,8.88,256.0,148.5,intel i3
132,16.0,5.12,512.0,250.3,intel i7
209,16.0,5.91,256.0,42.16,intel i5
144,16.0,11.55,512.0,289.94,intel i5
143,16.0,9.9,512.0,357.89,amd ryzen 5
68,16.0,10.34,512.0,173.74,intel i7
192,16.0,5.25,256.0,168.28,amd ryzen 5
210,32.0,13.18,512.0,370.78,intel i3
140,16.0,3.05,256.0,246.0,intel i7
242,16.0,4.38,256.0,116.28,amd ryzen 3
137,16.0,10.69,256.0,190.08,intel i5
299,16.0,4.24,256.0,200.53,intel i3
194,16.0,11.13,512.0,317.6,amd ryzen 3
54,32.0,15.24,256.0,193.17,amd ryzen 5
154,16.0,4.53,256.0,199.28,intel i7
25,32.0,15.66,512.0,307.41,amd ryzen 7
182,16.0,7.06,256.0,143.62,amd ryzen 5
133,16.0,5.17,256.0,145.33,intel i7
247,16.0,0.7,256.0,236.83,intel i5
145,16.0,6.54,512.0,202.01,amd ryzen 5
25,32.0,16.95,256.0,94.43,amd ryzen 7
25,32.0,17.13,256.0,102.29,intel i7
25,32.0,14.97,256.0,246.0,amd ryzen 7
135,16.0,5.55,512.0,310.03,amd ryzen 7
94,16.0,8.47,256.0,162.52,intel i7
81,32.0,10.27,256.0,93.75,intel i7
77,32.0,18.04,256.0,115.48,intel i5
144,16.0,5.96,512.0,297.42,intel i7
25,32.0,20.03,512.0,254.4,amd ryzen 7
71,32.0,14.11,256.0,103.15,amd ryzen 5
106,32.0,15.22,256.0,235.91,intel i5
148,16.0,7.12,512.0,239.05,intel i7
67,32.0,14.01,512.0,237.51,amd ryzen 5
40,16.0,10.49,256.0,67.73,amd ryzen 7
271,16.0,7.37,256.0,67.82,intel i3
145,16.0,4.16,512.0,294.65,amd ryzen 7
234,16.0,6.68,512.0,260.86,amd ryzen 3
114,16.0,5.79,512.0,360.95,intel i7
104,16.0,7.52,256.0,82.72,intel i7
25,32.0,13.88,256.0,214.94,amd ryzen 7
138,16.0,10.25,512.0,255.24,amd ryzen 5
157,16.0,9.03,256.0,246.0,intel i5
197,32.0,13.11,256.0,246.0,intel i3
233,16.0,6.16,512.0,350.07,amd ryzen 3
220,16.0,6.22,512.0,362.48,amd ryzen 3
121,32.0,11.29,256.0,123.2,intel i5
184,16.0,6.31,512.0,333.19,intel i5
144,32.0,15.15,256.0,73.96,intel i3
53,32.0,13.56,256.0,199.91,intel i7
206,16.0,9.94,256.0,148.99,amd ryzen 5
424,32.0,10.81,256.0,164.9,amd ryzen 3
38,32.0,11.01,256.0,157.0,amd ryzen 7
169,32.0,13.09,256.0,145.13,amd ryzen 3
255,16.0,8.54,512.0,344.66,intel i3
170,16.0,6.73,512.0,206.32,amd ryzen 5
112,16.0,6.42,512.0,170.96,intel i7
255,16.0,9.26,512.0,287.97,intel i3
164,32.0,13.79,512.0,222.28,intel i3
72,32.0,15.46,256.0,221.43,amd ryzen 5
257,16.0,6.78,512.0,292.22,intel i3
146,16.0,8.14,512.0,220.27,intel i5
170,32.0,15.46,512.0,241.08,intel i3
58,16.0,8.41,256.0,89.11,amd ryzen 7
115,16.0,8.21,256.0,77.63,intel i7
82,32.0,12.26,256.0,215.21,intel i7
63,32.0,11.74,512.0,220.57,amd ryzen 7
186,32.0,13.99,256.0,210.13,intel i3
171,16.0,13.87,256.0,98.45,intel i3
132,16.0,5.6,256.0,222.59,intel i7
143,32.0,13.37,256.0,151.16,amd ryzen 3
276,16.0,4.86,512.0,191.73,amd ryzen 3
40,32.0,13.29,256.0,246.0,amd ryzen 7
149,32.0,16.46,512.0,210.73,amd ryzen 3
110,32.0,11.0,256.0,246.0,amd ryzen 5
223,16.0,5.05,256.0,143.75,intel i5
143,16.0,10.5,256.0,161.63,amd ryzen 5
198,32.0,12.36,256.0,130.1,amd ryzen 3
97,16.0,7.75,256.0,103.58,intel i7
100,16.0,6.62,256.0,103.75,amd ryzen 7
59,32.0,14.95,256.0,125.24,amd ryzen 5
107,16.0,7.63,512.0,163.83,amd ryzen 7
251,16.0,8.09,256.0,135.68,intel i3
25,32.0,14.4,256.0,102.69,amd ryzen 7
167,32.0,13.41,256.0,198.67,intel i3
119,16.0,8.87,512.0,358.66,intel i7
147,16.0,6.02,512.0,290.9,intel i7
105,32.0,11.31,256.0,189.3,intel i5
125,32.0,16.47,256.0,195.64,amd ryzen 3
187,32.0,12.77,256.0,52.61,intel i3
146,32.0,13.68,256.0,10.0,amd ryzen 3
99,32.0,16.87,512.0,317.76,intel i5
136,32.0,13.27,512.0,399.96,amd ryzen 3
33,16.0,11.1,512.0,111.43,amd ryzen 7
317,16.0,3.09,256.0,106.95,intel i3
182,16.0,5.31,256.0,10.0,amd ryzen 5
151,16.0,9.57,256.0,10.0,intel i5
241,16.0,3.92,256.0,180.81,intel i5
222,16.0,7.24,512.0,302.04,amd ryzen 3
44,16.0,9.06,512.0,336.17,amd ryzen 7
99,16.0,10.09,256.0,238.52,intel i7
34,32.0,13.53,512.0,233.2,amd ryzen 7
25,32.0,14.6,512.0,286.13,intel i7
322,16.0,2.05,512.0,219.8,intel i3
25,32.0,16.05,256.0,189.8,amd ryzen 7
214,16.0,3.51,512.0,262.27,amd ryzen 5
190,16.0,5.77,512.0,321.18,intel i5
126,16.0,3.54,256.0,207.26,amd ryzen 7
138,32.0,18.19,256.0,44.03,amd ryzen 3
202,32.0,11.27,512.0,176.33,intel i3
179,32.0,15.62,256.0,177.62,intel i3
190,32.0,13.27,512.0,290.08,intel i3
39,32.0,18.06,256.0,92.72,intel i5
275,16.0,3.42,512.0,329.18,amd ryzen 3
180,16.0,4.26,512.0,342.34,amd ryzen 5
121,16.0,10.03,512.0,340.44,amd ryzen 5
110,32.0,18.15,512.0,176.03,amd ryzen 3
56,16.0,9.5,256.0,59.02,amd ryzen 7
25,32.0,16.94,256.0,109.03,amd ryzen 7
180,16.0,7.82,256.0,130.34,intel i5
25,32.0,15.94,256.0,10.0,amd ryzen 7
163,32.0,13.68,256.0,246.0,amd ryzen 3
147,16.0,5.33,512.0,289.99,intel i7
102,16.0,9.07,256.0,60.31,intel i7
89,32.0,10.23,256.0,119.21,intel i7
100,16.0,8.82,256.0,89.02,intel i7
228,16.0,9.98,512.0,246.44,intel i3
155,16.0,6.12,512.0,316.17,amd ryzen 5
25,32.0,13.54,256.0,122.62,amd ryzen 7
152,32.0,16.26,256.0,170.61,intel i3
48,32.0,11.88,512.0,291.71,intel i7
151,32.0,13.18,256.0,174.04,amd ryzen 3
125,32.0,16.73,256.0,18.15,amd ryzen 3
25,32.0,14.85,256.0,159.45,amd ryzen 7
128,16.0,7.96,256.0,174.17,intel i7
25,32.0,14.16,256.0,131.81,amd ryzen 7
145,16.0,9.08,256.0,123.3,amd ryzen 5
160,16.0,10.16,256.0,128.65,amd ryzen 5
108,32.0,14.2,512.0,248.71,intel i5
36,32.0,15.74,256.0,82.06,intel i7
132,32.0,14.08,256.0,77.3,amd ryzen 3
29,32.0,18.29,512.0,359.18,intel i5
25,32.0,15.99,256.0,52.15,amd ryzen 7
122,16.0,10.88,256.0,151.28,amd ryzen 5
114,16.0,6.68,512.0,274.33,amd ryzen 7
69,32.0,14.93,512.0,313.22,intel i5
61,16.0,11.35,512.0,188.0,intel i7
94,32.0,15.62,512.0,405.18,intel i5
143,16.0,6.6,512.0,233.13,amd ryzen 5
37,32.0,14.84,256.0,118.11,amd ryzen 7
223,16.0,9.27,512.0,274.45,intel i3
183,16.0,6.67,512.0,283.25,intel i5
184,32.0,11.8,512.0,339.74,amd ryzen 3
289,16.0,3.23,256.0,165.88,intel i3
135,16.0,6.77,512.0,350.58,intel i7
255,16.0,6.35,512.0,217.21,amd ryzen 3
215,16.0,9.22,256.0,233.41,amd ryzen 3
68,16.0,9.51,256.0,119.8,amd ryzen 7
209,16.0,5.87,256.0,185.64,amd ryzen 3
110,32.0,9.53,256.0,123.29,intel i7
25,32.0,11.8,512.0,405.93,amd ryzen 7
25,32.0,15.86,512.0,163.24,amd ryzen 7
134,16.0,5.75,256.0,136.88,amd ryzen 7
176,16.0,9.26,256.0,108.56,intel i5
107,16.0,8.16,512.0,247.22,intel i7
90,16.0,6.4,512.0,234.47,amd ryzen 7
157,16.0,8.64,256.0,63.65,amd ryzen 5
286,16.0,2.8,256.0,245.99,intel i3
106,16.0,7.26,256.0,170.75,intel i7
262,16.0,6.19,512.0,237.09,amd ryzen 3
88,16.0,10.81,512.0,373.66,amd ryzen 5
127,16.0,4.68,256.0,186.45,amd ryzen 7
59,16.0,10.38,512.0,349.95,amd ryzen 7
147,32.0,13.54,512.0,176.3,amd ryzen 3
142,16.0,9.2,256.0,168.0,intel i5
51,16.0,11.38,512.0,354.16,amd ryzen 7
195,32.0,12.77,256.0,173.99,intel i3
79,32.0,10.71,512.0,236.06,amd ryzen 7
80,16.0,8.07,512.0,247.74,amd ryzen 7
169,16.0,6.05,256.0,99.78,amd ryzen 5
159,16.0,4.27,256.0,102.31,intel i7
130,32.0,16.68,256.0,58.06,amd ryzen 3
88,16.0,9.41,512.0,311.61,amd ryzen 7
97,16.0,7.59,256.0,246.0,intel i7
113,32.0,11.47,512.0,247.66,amd ryzen 5
117,16.0,9.7,512.0,231.39,amd ryzen 5
185,32.0,12.19,256.0,55.35,amd ryzen 3
172,32.0,11.78,256.0,10.0,amd ryzen 3
51,32.0,14.61,256.0,185.71,intel i7
158,16.0,7.16,256.0,144.58,intel i5
161,16.0,2.73,256.0,133.49,intel i7
162,32.0,14.55,256.0,142.56,amd ryzen 3
127,16.0,9.02,256.0,111.79,amd ryzen 5
235,16.0,5.69,256.0,98.75,amd ryzen 3
94,32.0,11.55,256.0,153.54,amd ryzen 5
261,16.0,5.91,512.0,280.96,intel i3
146,16.0,11.72,512.0,263.23,intel i5
162,32.0,14.42,256.0,94.54,amd ryzen 3
167,16.0,4.68,512.0,279.42,intel i7
277,16.0,4.84,512.0,202.35,amd ryzen 3
109,16.0,6.46,512.0,365.34,amd ryzen 7
25,32.0,15.19,512.0,121.2,intel i7
122,16.0,6.63,512.0,184.57,amd ryzen 7
233,16.0,9.03,512.0,263.82,amd ryzen 3
37,32.0,15.05,512.0,189.97,amd ryzen 5
172,32.0,13.49,512.0,195.31,intel i3
132,32.0,15.17,256.0,150.23,amd ryzen 3
107,32.0,12.18,256.0,105.17,amd ryzen 5
153,16.0,8.83,256.0,225.65,amd ryzen 5
174,32.0,11.46,512.0,308.12,amd ryzen 3
101,16.0,8.22,512.0,222.21,amd ryzen 7
162,16.0,4.43,512.0,411.89,intel i7
55,32.0,16.53,512.0,435.86,intel i5
135,16.0,3.88,512.0,289.11,intel i7
101,16.0,7.67,256.0,227.99,amd ryzen 7
277,16.0,6.4,512.0,185.96,intel i3
157,16.0,6.36,512.0,251.71,amd ryzen 5
25,32.0,11.98,512.0,309.04,amd ryzen 7
211,16.0,9.3,256.0,176.66,amd ryzen 3
161,32.0,15.42,256.0,228.76,intel i3
262,16.0,5.88,256.0,66.92,intel i3
48,32.0,13.4,256.0,70.11,amd ryzen 7
132,16.0,5.73,512.0,315.93,intel i7
30,32.0,16.76,256.0,113.53,intel i7
105,16.0,9.0,512.0,203.31,amd ryzen 7
82,32.0,12.71,512.0,132.46,intel i7
48,32.0,17.2,256.0,137.2,amd ryzen 5
167,16.0,7.2,512.0,368.46,amd ryzen 5
153,32.0,14.84,512.0,235.47,amd ryzen 3
97,16.0,12.23,512.0,252.75,amd ryzen 5
116,16.0,5.12,512.0,363.13,amd ryzen 7
100,32.0,13.83,256.0,169.7,amd ryzen 5
25,32.0,13.04,256.0,103.58,amd ryzen 7
185,16.0,10.35,256.0,151.19,amd ryzen 3
250,16.0,7.25,256.0,185.59,amd ryzen 3
140,32.0,14.42,512.0,274.66,amd ryzen 3
134,16.0,5.82,256.0,246.0,amd ryzen 7
111,32.0,14.12,256.0,207.46,intel i5
301,16.0,4.41,512.0,266.02,intel i3
95,32.0,11.88,256.0,55.96,amd ryzen 5
167,32.0,14.35,256.0,118.91,amd ryzen 3
192,32.0,13.79,256.0,18.61,intel i3
72,16.0,10.41,256.0,42.61,amd ryzen 7
25,32.0,17.29,512.0,227.06,intel i7
148,32.0,12.28,256.0,10.0,amd ryzen 3
168,16.0,4.87,256.0,146.0,amd ryzen 5
172,16.0,6.41,512.0,372.18,intel i5
247,16.0,4.18,512.0,150.34,amd ryzen 3
216,32.0,10.09,256.0,246.0,intel i3
87,16.0,9.47,512.0,274.25,intel i7
177,16.0,5.51,512.0,211.55,amd ryzen 5
131,16.0,6.24,512.0,311.86,intel i7
324,16.0,2.78,256.0,119.37,intel i3
144,16.0,9.28,512.0,321.81,amd ryzen 5
240,16.0,7.53,256.0,132.39,amd ryzen 3
159,16.0,8.74,256.0,20.26,intel i5
34,32.0,12.99,256.0,144.75,intel i7
183,16.0,6.76,256.0,132.15,amd ryzen 5
151,16.0,3.23,256.0,95.65,intel i7
157,16.0,9.57,256.0,41.07,amd ryzen 5
91,16.0,9.11,256.0,195.8,intel i7
59,32.0,13.33,512.0,261.73,intel i7
189,16.0,11.71,256.0,142.99,amd ryzen 3
170,32.0,14.06,512.0,383.03,intel i3
104,16.0,6.73,256.0,135.2,amd ryzen 7
96,32.0,13.86,512.0,286.31,amd ryzen 5
240,16.0,8.31,512.0,327.36,amd ryzen 3
43,32.0,14.11,256.0,122.34,intel i7
189,16.0,8.69,256.0,88.34,amd ryzen 3
227,16.0,6.1,256.0,246.0,amd ryzen 3
94,32.0,11.52,512.0,275.14,intel i7
160,16.0,7.88,512.0,335.67,intel i5
153,32.0,14.0,256.0,202.85,amd ryzen 3
173,32.0,14.74,512.0,303.19,intel i3
171,16.0,9.02,512.0,149.58,intel i5
184,16.0,7.98,256.0,162.91,intel i5
290,16.0,3.91,256.0,58.07,amd ryzen 3
185,16.0,10.96,256.0,155.28,amd ryzen 3
66,32.0,16.5,512.0,232.54,amd ryzen 5
168,16.0,6.94,256.0,109.27,amd ryzen 5
129,32.0,10.9,512.0,160.94,amd ryzen 5
170,16.0,6.33,256.0,105.13,amd ryzen 5
136,16.0,5.07,512.0,264.05,intel i7
130,16.0,6.03,512.0,184.07,intel i7
219,16.0,4.86,512.0,438.01,intel i5
244,16.0,4.62,512.0,295.34,amd ryzen 3
113,32.0,17.57,512.0,394.44,amd ryzen 3
55,32.0,15.9,256.0,92.62,amd ryzen 5
232,16.0,6.73,256.0,148.96,intel i3
185,16.0,11.79,256.0,233.88,amd ryzen 3
25,32.0,17.46,512.0,184.88,amd ryzen 7
159,32.0,16.03,512.0,170.1,amd ryzen 3
316,16.0,3.55,512.0,189.66,intel i3
229,16.0,10.36,256.0,134.83,intel i3
231,16.0,9.19,512.0,303.78,intel i3
133,16.0,5.28,512.0,370.12,amd ryzen 7
40,32.0,16.69,256.0,152.14,amd ryzen 5
254,16.0,4.54,256.0,144.01,amd ryzen 3
136,16.0,6.0,512.0,219.17,intel i7
55,32.0,16.32,256.0,110.29,amd ryzen 5
197,16.0,11.59,256.0,75.28,intel i3
122,16.0,9.08,256.0,145.36,intel i7
217,16.0,11.1,512.0,270.51,amd ryzen 3
144,32.0,14.83,512.0,234.45,amd ryzen 3
221,16.0,7.26,512.0,487.01,amd ryzen 3
102,16.0,7.66,256.0,108.07,intel i7
210,16.0,8.15,512.0,288.15,amd ryzen 3
106,32.0,12.64,256.0,74.9,amd ryzen 5
511,16.0,4.61,512.0,240.52,amd ryzen 3
157,16.0,7.91,512.0,359.63,amd ryzen 5
156,32.0,14.26,512.0,305.62,amd ryzen 3
175,16.0,6.0,512.0,299.17,amd ryzen 5
122,32.0,11.24,256.0,184.73,amd ryzen 5
252,16.0,5.09,256.0,185.01,amd ryzen 3
191,16.0,3.96,512.0,371.12,intel i5
71,32.0,14.73,256.0,40.59,amd ryzen 5
144,16.0,3.1,512.0,140.22,amd ryzen 7
380,16.0,6.22,256.0,167.17,amd ryzen 5
156,32.0,16.5,512.0,326.98,intel i3
215,16.0,7.5,256.0,239.12,amd ryzen 3
217,16.0,3.9,256.0,110.88,intel i5
260,16.0,7.81,256.0,204.52,intel i3
67,16.0,7.77,256.0,175.12,intel i7
226,16.0,4.37,256.0,65.7,intel i5
92,32.0,10.42,512.0,330.53,intel i7
119,16.0,7.66,256.0,117.73,intel i7
204,16.0,7.14,512.0,257.69,intel i5
228,16.0,6.49,256.0,236.55,amd ryzen 3
88,16.0,8.58,256.0,80.68,amd ryzen 7
199,16.0,5.39,256.0,229.71,intel i5
72,16.0,10.23,512.0,300.2,intel i7
162,16.0,8.94,256.0,80.04,intel i5
112,16.0,9.14,512.0,230.71,intel i7
161,16.0,5.63,512.0,325.45,amd ryzen 5
172,32.0,16.22,512.0,186.94,intel i3
25,32.0,13.3,256.0,49.42,amd ryzen 7
181,16.0,6.18,256.0,114.05,amd ryzen 5
250,16.0,5.26,512.0,340.36,amd ryzen 3
277,16.0,7.0,256.0,111.37,intel i3
189,16.0,8.95,512.0,111.45,intel i5
123,16.0,4.08,512.0,405.76,amd ryzen 7
62,32.0,15.68,512.0,318.14,amd ryzen 5
274,16.0,2.87,512.0,184.82,amd ryzen 3
85,16.0,8.56,256.0,91.11,amd ryzen 7
168,16.0,5.46,512.0,379.52,amd ryzen 5
125,16.0,5.47,512.0,343.23,amd ryzen 7
112,16.0,8.21,256.0,37.35,amd ryzen 7
91,16.0,11.38,512.0,334.1,intel i7
94,32.0,14.92,512.0,351.86,intel i5
73,16.0,8.9,512.0,211.85,amd ryzen 7
249,16.0,6.89,256.0,133.18,amd ryzen 3
93,16.0,9.39,512.0,349.46,amd ryzen 7
243,16.0,6.55,256.0,135.38,amd ryzen 3
32,32.0,14.75,256.0,149.18,intel i7
119,16.0,6.89,512.0,202.88,intel i7
228,16.0,8.68,256.0,163.29,intel i3
213,16.0,4.3,512.0,365.47,intel i5
42,32.0,14.9,512.0,223.88,amd ryzen 5
267,16.0,6.3,512.0,225.11,intel i3
260,16.0,6.41,512.0,228.45,amd ryzen 3
163,32.0,13.84,256.0,243.68,intel i3
218,16.0,8.43,512.0,286.92,amd ryzen 3
130,32.0,16.15,256.0,109.61,intel i3
219,16.0,10.92,256.0,132.36,intel i3
162,32.0,13.66,256.0,37.42,amd ryzen 3
174,16.0,8.75,512.0,356.07,amd ryzen 3
192,16.0,7.2,256.0,90.85,intel i5
105,16.0,7.61,512.0,415.44,amd ryzen 7
201,32.0,13.43,512.0,368.21,intel i3
197,32.0,9.44,512.0,348.75,amd ryzen 3
196,16.0,5.95,512.0,161.2,intel i5
132,32.0,14.13,256.0,174.49,intel i5
71,32.0,17.87,256.0,116.22,intel i5
232,16.0,8.36,512.0,352.29,intel i3
95,32.0,18.58,256.0,246.0,amd ryzen 3
145,32.0,11.72,256.0,164.36,intel i5
247,16.0,6.14,256.0,157.98,amd ryzen 3
93,16.0,8.66,256.0,138.0,amd ryzen 7
55,16.0,9.6,512.0,258.95,amd ryzen 7
259,16.0,4.07,256.0,99.6,amd ryzen 3
178,32.0,12.46,512.0,341.62,intel i3
242,16.0,6.57,256.0,174.45,intel i3
112,16.0,8.02,512.0,286.34,intel i7
304,16.0,6.18,512.0,294.5,intel i3
162,32.0,15.01,512.0,304.27,intel i3
271,16.0,9.16,512.0,309.11,amd ryzen 5
134,16.0,7.16,256.0,122.73,intel i7
143,32.0,15.06,256.0,196.97,amd ryzen 3
125,16.0,6.41,256.0,132.86,amd ryzen 7
39,32.0,13.28,256.0,220.68,intel i7
106,16.0,6.77,512.0,301.93,amd ryzen 7
515,16.0,4.68,256.0,206.82,amd ryzen 3
169,32.0,14.58,512.0,195.61,amd ryzen 3
138,16.0,8.79,512.0,95.01,intel i7
226,16.0,4.49,512.0,310.81,intel i5
249,16.0,4.87,256.0,103.55,amd ryzen 3
90,16.0,6.61,256.0,145.56,amd ryzen 7
143,16.0,8.7,256.0,210.85,amd ryzen 5
77,32.0,14.99,512.0,298.69,amd ryzen 5
206,16.0,11.05,256.0,70.23,intel i3
32,32.0,17.39,512.0,252.85,amd ryzen 5
97,16.0,6.75,256.0,102.26,amd ryzen 7
114,16.0,6.88,256.0,105.87,amd ryzen 7
212,16.0,4.71,256.0,189.32,intel i5
59,32.0,14.73,256.0,246.0,amd ryzen 5
240,16.0,7.32,512.0,225.09,intel i3
258,16.0,8.62,256.0,102.32,intel i3
50,32.0,12.21,256.0,227.71,amd ryzen 7
229,16.0,8.79,256.0,212.75,amd ryzen 3
139,16.0,6.57,512.0,301.96,intel i7
146,32.0,15.0,256.0,101.6,intel i3
129,16.0,7.33,512.0,253.59,intel i7
92,32.0,16.29,512.0,173.95,intel i5
178,16.0,10.97,512.0,256.7,amd ryzen 3
128,16.0,8.87,256.0,246.0,amd ryzen 5
230,16.0,7.65,512.0,223.32,amd ryzen 3
220,16.0,7.45,512.0,179.68,intel i3
179,32.0,11.32,256.0,246.0,amd ryzen 3
152,32.0,14.3,256.0,131.42,amd ryzen 3
160,16.0,5.08,256.0,193.85,intel i7
141,16.0,6.7,256.0,91.16,intel i7
156,32.0,15.88,256.0,107.37,amd ryzen 3
125,16.0,3.72,256.0,207.65,amd ryzen 7
114,16.0,7.89,256.0,67.91,intel i7
101,32.0,14.02,256.0,76.31,intel i5
135,16.0,6.1,256.0,145.93,amd ryzen 7
172,16.0,6.25,512.0,261.69,amd ryzen 7
25,32.0,16.03,256.0,33.84,intel i7
187,16.0,6.1,256.0,47.88,amd ryzen 5
226,16.0,5.82,512.0,240.57,amd ryzen 3
169,32.0,16.08,256.0,49.89,intel i3
112,16.0,8.05,256.0,121.87,intel i7
157,16.0,9.08,256.0,159.71,intel i5
88,32.0,14.08,256.0,77.45,amd ryzen 5
240,16.0,7.17,256.0,128.37,amd ryzen 3
174,16.0,7.55,512.0,243.99,intel i5
391,16.0,6.65,512.0,307.34,intel i5
214,16.0,9.76,512.0,207.75,amd ryzen 3
60,32.0,17.03,512.0,297.16,intel i5
70,32.0,14.62,512.0,271.17,amd ryzen 5
168,32.0,12.91,256.0,58.38,amd ryzen 3
259,16.0,4.06,512.0,262.44,intel i3
48,16.0,13.79,512.0,253.02,intel i7
125,16.0,5.55,256.0,129.88,amd ryzen 7
127,16.0,5.87,512.0,225.96,intel i7
232,16.0,6.27,256.0,111.36,amd ryzen 3
163,16.0,5.65,256.0,141.92,intel i7
233,16.0,9.35,256.0,221.62,intel i3
218,16.0,8.04,512.0,346.87,amd ryzen 3
135,16.0,9.84,256.0,154.13,intel i5
72,32.0,11.92,256.0,108.37,intel i7
67,16.0,9.18,512.0,206.78,amd ryzen 7
247,16.0,8.4,256.0,110.24,intel i3
142,16.0,8.55,512.0,418.5,amd ryzen 5
253,16.0,6.83,256.0,165.89,intel i3
52,16.0,11.03,512.0,329.65,amd ryzen 7
122,16.0,6.36,512.0,256.95,amd ryzen 7
328,16.0,2.36,256.0,246.0,intel i3
250,16.0,6.38,512.0,300.02,intel i3
107,32.0,13.5,256.0,34.73,amd ryzen 5
75,32.0,15.16,256.0,111.82,amd ryzen 5
174,32.0,15.55,256.0,167.92,intel i3
182,16.0,8.54,512.0,313.98,intel i5
68,32.0,9.42,256.0,187.34,amd ryzen 7
169,16.0,8.41,512.0,361.12,intel i5
210,16.0,4.99,256.0,15.33,intel i5
233,16.0,5.97,512.0,350.65,amd ryzen 3
